trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1916,False,"{'a': 0.5, 'e': 0.0}",30,18,20.03284096051395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.5, 'e': 0.0}",20,-58,132.32577927887127,"{0: 78, 1: 0, 2: 0, 3: 0, 4: 0}",0
1918,False,"{'a': 0.5, 'e': 0.0}",25,12,18.368073300643427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.5, 'e': 0.0}",25,4,39.7365550371229,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.5, 'e': 0.0}",20,10,16.240772450730688,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.5, 'e': 0.0}",25,8,34.44080795471447,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.5, 'e': 0.0}",30,18,19.9439703808162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.5, 'e': 0.0}",35,21,24.48842155222918,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.5, 'e': 0.0}",20,-11,51.01768349362517,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",0
1925,False,"{'a': 0.5, 'e': 0.0}",25,20,8.377593327327979,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.5, 'e': 0.0}",25,8,30.40575424771798,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.5, 'e': 0.0}",20,10,16.038081392808085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.5, 'e': 0.0}",25,-2,44.31926129591773,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
1929,False,"{'a': 0.5, 'e': 0.0}",25,-6,52.65095231106979,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",0
1930,False,"{'a': 0.5, 'e': 0.0}",25,13,21.285584534484922,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.5, 'e': 0.0}",25,-35,90.33764995801953,"{0: 60, 1: 0, 2: 0, 3: 0, 4: 0}",0
1932,False,"{'a': 0.5, 'e': 0.0}",30,-15,78.4102232809228,"{0: 45, 1: 0, 2: 0, 3: 0, 4: 0}",0
1933,False,"{'a': 0.5, 'e': 0.0}",25,-28,87.10180054168202,"{0: 53, 1: 0, 2: 0, 3: 0, 4: 0}",0
1934,False,"{'a': 0.5, 'e': 0.0}",35,-87,210.27692676058996,"{0: 122, 1: 0, 2: 0, 3: 0, 4: 0}",0
1935,False,"{'a': 0.5, 'e': 0.0}",30,21,18.70748221008798,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.5, 'e': 0.0}",35,13,35.64459204702912,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.5, 'e': 0.0}",25,7,28.38247514344704,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.5, 'e': 0.0}",25,-23,80.37805792352172,"{0: 48, 1: 0, 2: 0, 3: 0, 4: 0}",0
1939,False,"{'a': 0.5, 'e': 0.0}",30,-9,72.62957721627943,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 0}",0
1940,False,"{'a': 0.5, 'e': 0.0}",30,16,27.845755853571827,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.5, 'e': 0.0}",30,4,47.96636147231151,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.5, 'e': 0.0}",20,-34,90.99606666525693,"{0: 54, 1: 0, 2: 0, 3: 0, 4: 0}",0
1943,False,"{'a': 0.5, 'e': 0.0}",20,5,23.827145950642507,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.5, 'e': 0.0}",30,7,42.0950639099312,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.5, 'e': 0.0}",25,3,34.18914798845491,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.5, 'e': 0.0}",20,-23,74.01326820386072,"{0: 43, 1: 0, 2: 0, 3: 0, 4: 0}",0
1947,False,"{'a': 0.5, 'e': 0.0}",20,12,13.181675060067393,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.5, 'e': 0.0}",20,2,25.877703924416473,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.5, 'e': 0.0}",25,15,16.99063126764297,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.5, 'e': 0.0}",25,-11,66.89355575272208,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",0
1951,False,"{'a': 0.5, 'e': 0.0}",20,-4,40.14344207085933,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",0
1952,False,"{'a': 0.5, 'e': 0.0}",20,12,15.934705627861486,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.5, 'e': 0.0}",20,14,10.844223927793617,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.5, 'e': 0.0}",20,10,20.881562670488037,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.5, 'e': 0.0}",20,-32,75.47357695816837,"{0: 52, 1: 0, 2: 0, 3: 0, 4: 0}",0
1956,False,"{'a': 0.5, 'e': 0.0}",20,11,14.284855392785442,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.5, 'e': 0.0}",20,10,21.001605221127186,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.5, 'e': 0.0}",20,-12,48.281949909408176,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
1959,False,"{'a': 0.5, 'e': 0.0}",20,4,25.93374206774496,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.5, 'e': 0.0}",20,0,35.506086939154095,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.5, 'e': 0.0}",20,-4,34.499839733169935,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",0
1962,False,"{'a': 0.5, 'e': 0.0}",20,14,12.683777319045191,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.5, 'e': 0.0}",20,-3,34.73064041932046,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",0
1964,False,"{'a': 0.5, 'e': 0.0}",25,3,41.45588448341142,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.5, 'e': 0.0}",20,-3,33.929751400110064,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",0
1966,False,"{'a': 0.5, 'e': 0.0}",20,-34,85.33511218400187,"{0: 54, 1: 0, 2: 0, 3: 0, 4: 0}",0
1967,False,"{'a': 0.5, 'e': 0.0}",30,21,13.749115848779683,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.5, 'e': 0.0}",20,-42,89.24606361893576,"{0: 62, 1: 0, 2: 0, 3: 0, 4: 0}",0
1969,False,"{'a': 0.5, 'e': 0.0}",30,-4,64.96132198318946,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",0
1970,False,"{'a': 0.5, 'e': 0.0}",30,15,24.279528663185808,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.5, 'e': 0.0}",25,17,14.360636261775808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.5, 'e': 0.0}",25,-44,113.2372281816514,"{0: 69, 1: 0, 2: 0, 3: 0, 4: 0}",0
1973,False,"{'a': 0.5, 'e': 0.0}",30,6,37.886083907529716,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.5, 'e': 0.0}",20,-2,35.610175233286206,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
1975,False,"{'a': 0.5, 'e': 0.0}",20,6,29.144775627638463,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.5, 'e': 0.0}",20,-8,51.21619066010145,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",0
1977,False,"{'a': 0.5, 'e': 0.0}",30,17,23.169022603489605,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.5, 'e': 0.0}",20,-12,55.89316051420038,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
1979,False,"{'a': 0.5, 'e': 0.0}",25,0,40.32168198925283,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.5, 'e': 0.0}",25,-6,43.996494545401625,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",0
1981,False,"{'a': 0.5, 'e': 0.0}",35,25,17.187839300376737,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.5, 'e': 0.0}",30,7,35.2134261358684,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.5, 'e': 0.0}",30,23,11.729272411673055,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.5, 'e': 0.0}",35,-43,127.61941516547557,"{0: 78, 1: 0, 2: 0, 3: 0, 4: 0}",0
1985,False,"{'a': 0.5, 'e': 0.0}",30,17,16.78936069404734,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.5, 'e': 0.0}",25,0,38.63373233458224,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.5, 'e': 0.0}",30,-2,45.354805565110034,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
1988,False,"{'a': 0.5, 'e': 0.0}",30,10,29.946159202338503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.5, 'e': 0.0}",30,5,39.50155159107491,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.5, 'e': 0.0}",30,-35,97.70689819540878,"{0: 65, 1: 0, 2: 0, 3: 0, 4: 0}",0
1991,False,"{'a': 0.5, 'e': 0.0}",20,2,33.01092670708827,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.5, 'e': 0.0}",25,-25,80.13783689102219,"{0: 50, 1: 0, 2: 0, 3: 0, 4: 0}",0
1993,False,"{'a': 0.5, 'e': 0.0}",20,3,30.20452287264179,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.5, 'e': 0.0}",20,-2,35.55022015693213,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
1995,False,"{'a': 0.5, 'e': 0.0}",25,2,46.075479345597465,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1996,False,"{'a': 0.5, 'e': 0.0}",30,14,26.646060030101015,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.5, 'e': 0.0}",25,15,17.601835790572267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.5, 'e': 0.0}",20,-1,39.65297477211217,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.5, 'e': 0.0}",35,28,12.00113691141508,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2000,False,"{'a': 0.5, 'e': 0.0}",20,-7,44.90117771085407,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
2001,False,"{'a': 0.5, 'e': 0.0}",20,11,18.760733922052335,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.5, 'e': 0.0}",20,5,22.578716919549375,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.5, 'e': 0.0}",35,28,11.586999098130066,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.5, 'e': 0.0}",20,10,16.867953702867656,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.5, 'e': 0.0}",30,20,19.323799402807033,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.5, 'e': 0.0}",25,19,12.061896690269421,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.5, 'e': 0.0}",25,-16,66.28376208390996,"{0: 41, 1: 0, 2: 0, 3: 0, 4: 0}",0
2008,False,"{'a': 0.5, 'e': 0.0}",20,-16,52.04028927382627,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",0
2009,False,"{'a': 0.5, 'e': 0.0}",25,-2,46.9653940894285,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",0
2010,False,"{'a': 0.5, 'e': 0.0}",30,16,25.097520996856044,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.5, 'e': 0.0}",25,8,28.605548738550453,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.5, 'e': 0.0}",30,11,38.17701839809797,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.5, 'e': 0.0}",25,8,28.25443150644994,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.5, 'e': 0.0}",25,18,10.723211176101875,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.5, 'e': 0.0}",20,7,23.482988014553527,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.5, 'e': 0.0}",20,-15,61.956149045753236,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2017,False,"{'a': 0.5, 'e': 0.0}",20,-22,68.17266372435867,"{0: 42, 1: 0, 2: 0, 3: 0, 4: 0}",0
2018,False,"{'a': 0.5, 'e': 0.0}",30,-32,100.22094524735923,"{0: 62, 1: 0, 2: 0, 3: 0, 4: 0}",0
2019,False,"{'a': 0.5, 'e': 0.0}",30,-25,92.91188731300767,"{0: 55, 1: 0, 2: 0, 3: 0, 4: 0}",0
2020,False,"{'a': 0.5, 'e': 0.0}",20,16,6.604874615375864,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.5, 'e': 0.0}",25,19,10.169542501677753,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2022,False,"{'a': 0.5, 'e': 0.0}",20,6,22.015011578437083,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.5, 'e': 0.0}",30,-22,97.13735844810088,"{0: 52, 1: 0, 2: 0, 3: 0, 4: 0}",0
2024,False,"{'a': 0.5, 'e': 0.0}",30,1,52.05116259770909,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
2025,False,"{'a': 0.5, 'e': 0.0}",25,7,36.823648783282756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.5, 'e': 0.0}",35,-2,65.28969195376237,"{0: 37, 1: 0, 2: 0, 3: 0, 4: 0}",0
2027,False,"{'a': 0.5, 'e': 0.0}",30,-20,79.07061272176156,"{0: 50, 1: 0, 2: 0, 3: 0, 4: 0}",0
2028,False,"{'a': 0.5, 'e': 0.0}",25,5,31.719815028379145,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.5, 'e': 0.0}",20,13,12.830317289569601,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.5, 'e': 0.0}",25,18,9.474030547762002,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.5, 'e': 0.0}",20,-2,38.11856655904077,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",0
2032,False,"{'a': 0.5, 'e': 0.0}",25,-1,41.894440289042755,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.5, 'e': 0.0}",20,-39,97.17390378720894,"{0: 59, 1: 0, 2: 0, 3: 0, 4: 0}",0
2034,False,"{'a': 0.5, 'e': 0.0}",20,7,25.262522599627207,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.5, 'e': 0.0}",20,1,35.57428422101932,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.5, 'e': 0.0}",20,7,23.859963094383083,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.5, 'e': 0.0}",30,14,32.074475707901534,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.5, 'e': 0.0}",20,6,24.343165472434464,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.5, 'e': 0.0}",25,-19,67.49561241217903,"{0: 44, 1: 0, 2: 0, 3: 0, 4: 0}",0
2040,False,"{'a': 0.5, 'e': 0.0}",25,-16,61.659766664720834,"{0: 41, 1: 0, 2: 0, 3: 0, 4: 0}",0
2041,False,"{'a': 0.5, 'e': 0.0}",20,3,24.56881384508147,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2042,False,"{'a': 0.5, 'e': 0.0}",20,-18,69.13115030017416,"{0: 38, 1: 0, 2: 0, 3: 0, 4: 0}",0
2043,False,"{'a': 0.5, 'e': 0.0}",25,11,26.154055321530244,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.5, 'e': 0.0}",25,4,30.87511077630616,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.5, 'e': 0.0}",25,1,44.47631083211121,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2046,False,"{'a': 0.5, 'e': 0.0}",25,11,23.50449237689704,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2047,False,"{'a': 0.5, 'e': 0.0}",25,-6,51.21780280963942,"{0: 31, 1: 0, 2: 0, 3: 0, 4: 0}",0
2048,False,"{'a': 0.5, 'e': 0.0}",25,5,30.187530233334755,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.5, 'e': 0.0}",25,10,27.99695917976395,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.5, 'e': 0.0}",25,-15,68.46810573787553,"{0: 40, 1: 0, 2: 0, 3: 0, 4: 0}",0
2051,False,"{'a': 0.5, 'e': 0.0}",20,10,18.271114729931533,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.5, 'e': 0.0}",25,10,27.951166132541633,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.5, 'e': 0.0}",20,16,8.07220351117333,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.5, 'e': 0.0}",20,3,30.285018591903338,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.5, 'e': 0.0}",20,-10,52.970583864721426,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
2056,False,"{'a': 0.5, 'e': 0.0}",20,3,23.53879656241269,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.5, 'e': 0.0}",20,-4,35.9733134063166,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",0
2058,False,"{'a': 0.5, 'e': 0.0}",30,13,34.48090585320843,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2059,False,"{'a': 0.5, 'e': 0.0}",20,-8,44.803829431855696,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",0
2060,False,"{'a': 0.5, 'e': 0.0}",30,10,32.030338338855564,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2061,False,"{'a': 0.5, 'e': 0.0}",25,14,20.18825409473405,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2062,False,"{'a': 0.5, 'e': 0.0}",20,15,7.852258296857585,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2063,False,"{'a': 0.5, 'e': 0.0}",20,3,24.16823245553394,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2064,False,"{'a': 0.5, 'e': 0.0}",30,-5,59.60985723496675,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2065,False,"{'a': 0.5, 'e': 0.0}",25,-10,59.6498562760926,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2066,False,"{'a': 0.5, 'e': 0.0}",20,-29,79.26344463730838,"{0: 49, 1: 0, 2: 0, 3: 0, 4: 0}",0
2067,False,"{'a': 0.5, 'e': 0.0}",20,15,5.888769687470522,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2068,False,"{'a': 0.5, 'e': 0.0}",20,-24,75.27001736245212,"{0: 44, 1: 0, 2: 0, 3: 0, 4: 0}",0
2069,False,"{'a': 0.5, 'e': 0.0}",30,23,12.376403333254082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2070,False,"{'a': 0.5, 'e': 0.0}",20,12,11.828056967126145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2071,False,"{'a': 0.5, 'e': 0.0}",25,-8,55.96809621198302,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",0
2072,False,"{'a': 0.5, 'e': 0.0}",25,-7,54.56604267449769,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",0
2073,False,"{'a': 0.5, 'e': 0.0}",25,12,21.360779226993667,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2074,False,"{'a': 0.5, 'e': 0.0}",20,-3,40.96813606759275,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",0
2075,False,"{'a': 0.5, 'e': 0.0}",20,4,29.671133712585778,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2076,False,"{'a': 0.5, 'e': 0.0}",30,18,18.871193532380456,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2077,False,"{'a': 0.5, 'e': 0.0}",25,-1,45.996253144876995,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.5, 'e': 0.0}",20,15,9.460903511636257,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2079,False,"{'a': 0.5, 'e': 0.0}",20,10,16.578213164581285,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.5, 'e': 0.0}",20,12,10.453949721209153,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.5, 'e': 0.0}",20,-1,37.865259347533424,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.5, 'e': 0.0}",20,-16,62.03133289890342,"{0: 36, 1: 0, 2: 0, 3: 0, 4: 0}",0
2083,False,"{'a': 0.5, 'e': 0.0}",25,10,24.431315824707486,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.5, 'e': 0.0}",25,3,43.96945241065564,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.5, 'e': 0.0}",25,15,16.7440742370687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.5, 'e': 0.0}",30,-3,58.58254290153314,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",0
2087,False,"{'a': 0.5, 'e': 0.0}",20,-8,45.68552678580664,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",0
2088,False,"{'a': 0.5, 'e': 0.0}",20,-22,69.88497133758352,"{0: 42, 1: 0, 2: 0, 3: 0, 4: 0}",0
2089,False,"{'a': 0.5, 'e': 0.0}",35,1,56.54651882634723,"{0: 34, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.5, 'e': 0.0}",20,14,9.96025732762494,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.5, 'e': 0.0}",25,1,40.46553757463145,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.5, 'e': 0.0}",20,16,9.772800431776437,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.5, 'e': 0.0}",20,8,19.986173293814076,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.5, 'e': 0.0}",35,21,27.22657242431635,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.5, 'e': 0.0}",25,-14,74.29351141924664,"{0: 39, 1: 0, 2: 0, 3: 0, 4: 0}",0
2096,False,"{'a': 0.5, 'e': 0.0}",20,7,21.734187667939647,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.5, 'e': 0.0}",25,-57,131.96488916062535,"{0: 82, 1: 0, 2: 0, 3: 0, 4: 0}",0
2098,False,"{'a': 0.5, 'e': 0.0}",20,2,28.719174609161023,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.5, 'e': 0.0}",25,11,26.112034642364883,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.5, 'e': 0.0}",20,15,12.445622514725233,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2101,False,"{'a': 0.5, 'e': 0.0}",20,-15,61.7317799321265,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
2102,False,"{'a': 0.5, 'e': 0.0}",25,9,27.00128228450434,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.5, 'e': 0.0}",30,-11,69.93468827184118,"{0: 41, 1: 0, 2: 0, 3: 0, 4: 0}",0
2104,False,"{'a': 0.5, 'e': 0.0}",30,5,43.05206005548287,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.5, 'e': 0.0}",20,-13,51.97731593082837,"{0: 33, 1: 0, 2: 0, 3: 0, 4: 0}",0
2106,False,"{'a': 0.5, 'e': 0.0}",20,-1,33.738314175785945,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.5, 'e': 0.0}",25,8,26.8791648751512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.5, 'e': 0.0}",30,14,26.355255816636898,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.5, 'e': 0.0}",25,16,13.452482624695856,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.5, 'e': 0.0}",20,15,11.728587997666168,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
